Gene stable ID,Gene name,Gene type
ENSG00000093100,AC016026.1,lncRNA
ENSG00000254562,LINC01493,lncRNA
ENSG00000214711,CAPN14,protein_coding
ENSG00000143575,HAX1,protein_coding
ENSG00000235445,AC016027.3,lncRNA
ENSG00000027075,PRKCH,protein_coding
ENSG00000151490,PTPRO,protein_coding
ENSG00000088298,EDEM2,protein_coding
ENSG00000243156,MICAL3,protein_coding
ENSG00000227987,AC092675.2,lncRNA
ENSG00000120094,HOXB1,protein_coding
ENSG00000230607,AC005722.1,processed_pseudogene
ENSG00000285751,AC021723.2,lncRNA
ENSG00000287740,AC115485.1,lncRNA
ENSG00000240975,AC021723.1,processed_pseudogene
ENSG00000110172,CHORDC1,protein_coding
ENSG00000032219,ARID4A,protein_coding
ENSG00000288580,AC023296.1,lncRNA
ENSG00000235923,TRIM26BP,unprocessed_pseudogene
ENSG00000234893,HCG18,lncRNA
ENSG00000132185,FCRLA,protein_coding
ENSG00000268087,AC008764.2,lncRNA
ENSG00000255210,AP001889.1,processed_pseudogene
ENSG00000183696,UPP1,protein_coding
ENSG00000224776,RPSAP50,processed_pseudogene
ENSG00000267904,AC024075.1,lncRNA
ENSG00000234159,RBPMSLP,processed_pseudogene
ENSG00000146243,IRAK1BP1,protein_coding
ENSG00000080166,DCT,protein_coding
ENSG00000218965,NACAP7,processed_pseudogene
ENSG00000156711,MAPK13,protein_coding
ENSG00000227254,VDAC1P12,processed_pseudogene
ENSG00000187742,SECISBP2,protein_coding
ENSG00000278477,AL356321.1,unprocessed_pseudogene
ENSG00000188388,GOLGA6L3,unprocessed_pseudogene
ENSG00000253744,AC025442.1,lncRNA
ENSG00000271850,LINC02343,lncRNA
ENSG00000231910,GAMTP2,processed_pseudogene
ENSG00000225179,LINC00457,lncRNA
ENSG00000247137,AP000873.2,lncRNA
ENSG00000271901,AL161716.1,lncRNA
ENSG00000276486,AC022960.3,processed_pseudogene
ENSG00000263823,AC009831.1,lncRNA
ENSG00000154277,UCHL1,protein_coding
ENSG00000242726,RPP21,protein_coding
ENSG00000153339,TRAPPC8,protein_coding
ENSG00000217512,AL356776.1,processed_pseudogene
ENSG00000239659,RPL9P31,processed_pseudogene
ENSG00000274949,AL109804.1,lncRNA
ENSG00000270073,TSPY6P,unprocessed_pseudogene
ENSG00000146247,PHIP,protein_coding
ENSG00000125843,AP5S1,protein_coding
ENSG00000243107,AC000120.2,lncRNA
ENSG00000100342,APOL1,protein_coding
ENSG00000285772,AC000120.3,protein_coding
ENSG00000255234,AP000446.1,lncRNA
ENSG00000168806,LCMT2,protein_coding
ENSG00000242396,AC096536.2,lncRNA
ENSG00000136840,ST6GALNAC4,protein_coding
ENSG00000287724,AC096536.3,lncRNA
ENSG00000269939,PCF11-AS1,lncRNA
ENSG00000232391,RANP2,processed_pseudogene
ENSG00000001630,CYP51A1,protein_coding
ENSG00000257612,MIR4307HG,lncRNA
ENSG00000254551,AP000873.3,lncRNA
ENSG00000254486,LINC02547,lncRNA
ENSG00000234803,FAM197Y2,transcribed_unprocessed_pseudogene
ENSG00000125089,SH3TC1,protein_coding
ENSG00000255003,CYCSP28,processed_pseudogene
ENSG00000174469,CNTNAP2,protein_coding
ENSG00000254991,AC124276.1,lncRNA
ENSG00000255400,AC124276.2,lncRNA
ENSG00000219463,RPSAP42,processed_pseudogene
ENSG00000275491,LINC01730,lncRNA
ENSG00000182054,IDH2,protein_coding
ENSG00000112378,PERP,protein_coding
ENSG00000126838,PZP,protein_coding
ENSG00000143119,CD53,protein_coding
ENSG00000261728,AL138690.1,lncRNA
ENSG00000251527,AC097110.1,lncRNA
ENSG00000196260,SFTA2,protein_coding
ENSG00000233278,RPS26P2,processed_pseudogene
ENSG00000285953,AC000120.4,protein_coding
ENSG00000249413,AC116049.2,lncRNA
ENSG00000158062,UBXN11,protein_coding
ENSG00000236562,AC116049.1,processed_pseudogene
ENSG00000272304,AC096721.1,lncRNA
ENSG00000166529,ZSCAN21,protein_coding
ENSG00000224290,APOM,protein_coding
ENSG00000168631,MUCL3,protein_coding
ENSG00000203729,LINC00272,lncRNA
ENSG00000277281,MUC6,polymorphic_pseudogene
ENSG00000249919,FABP5P6,processed_pseudogene
ENSG00000151929,BAG3,protein_coding
ENSG00000137492,THAP12,protein_coding
ENSG00000213663,AC010409.1,processed_pseudogene
ENSG00000164334,FAM170A,protein_coding
ENSG00000001631,KRIT1,protein_coding
ENSG00000257185,LINC02293,lncRNA
ENSG00000232823,TXNP1,processed_pseudogene
ENSG00000233529,HCG21,lncRNA
ENSG00000244695,HCG17,lncRNA
ENSG00000232774,AL355916.1,lncRNA
ENSG00000151623,NR3C2,protein_coding
ENSG00000257845,LINC02294,lncRNA
ENSG00000168267,PTF1A,protein_coding
ENSG00000266573,AC018697.1,lncRNA
ENSG00000258932,AL390334.1,transcribed_processed_pseudogene
ENSG00000244721,HLA-L,transcribed_unprocessed_pseudogene
ENSG00000182107,TMEM30B,protein_coding
ENSG00000168803,ADAL,protein_coding
ENSG00000234651,BAG6,protein_coding
ENSG00000279297,AP000720.1,TEC
ENSG00000257842,LINC02588,lncRNA
ENSG00000280310,AC092437.1,TEC
ENSG00000270588,AC021749.1,processed_pseudogene
ENSG00000279603,AP000720.2,TEC
ENSG00000273396,LINC01396,lncRNA
ENSG00000162627,SNX7,protein_coding
ENSG00000247287,AL359220.1,lncRNA
ENSG00000248308,AC138938.1,processed_pseudogene
ENSG00000249490,LINC02146,lncRNA
ENSG00000258989,AL355916.3,protein_coding
ENSG00000163132,MSX1,protein_coding
ENSG00000237462,TRIM27,protein_coding
ENSG00000280367,AP002364.1,TEC
ENSG00000250548,LINC01303,lncRNA
ENSG00000223858,ZFP57,protein_coding
ENSG00000286696,AC090826.3,lncRNA
ENSG00000264345,LINC01894,lncRNA
ENSG00000258081,AL110292.1,lncRNA
ENSG00000286340,AL356776.2,lncRNA
ENSG00000138623,SEMA7A,protein_coding
ENSG00000250214,AC112225.1,processed_pseudogene
ENSG00000258926,AL355916.2,lncRNA
ENSG00000169288,MRPL1,protein_coding
ENSG00000251587,LDHAP1,processed_pseudogene
ENSG00000286479,AL132718.1,lncRNA
ENSG00000251629,LINC02241,lncRNA
ENSG00000258548,LINC00645,lncRNA
ENSG00000229665,PRR20C,protein_coding
ENSG00000206301,HLA-DQA2,protein_coding
ENSG00000269524,AC245052.7,lncRNA
ENSG00000277641,WNT3,protein_coding
ENSG00000156232,WHAMM,protein_coding
ENSG00000286125,AC006115.2,lncRNA
ENSG00000273341,AC004921.1,lncRNA
ENSG00000244482,LILRA6,protein_coding
ENSG00000268051,AC008395.1,lncRNA
ENSG00000268499,AC011479.3,lncRNA
ENSG00000269653,AC011479.4,lncRNA
ENSG00000268764,AC011465.1,lncRNA
ENSG00000244953,AC087521.1,lncRNA
ENSG00000236926,ZDHHC20P1,processed_pseudogene
ENSG00000254409,AC087521.3,lncRNA
ENSG00000105738,SIPA1L3,protein_coding
ENSG00000255347,AC021820.1,processed_pseudogene
ENSG00000187479,C11orf96,protein_coding
ENSG00000204919,PRR20A,protein_coding
ENSG00000279675,AC080100.1,TEC
ENSG00000221963,APOL6,protein_coding
ENSG00000225750,AL357500.1,lncRNA
ENSG00000267779,LINC01533,lncRNA
ENSG00000237620,GCNT1P5,processed_pseudogene
ENSG00000258658,AL139021.3,lncRNA
ENSG00000287519,AC004921.2,lncRNA
ENSG00000214020,FTLP4,processed_pseudogene
ENSG00000231711,LINC00899,lncRNA
ENSG00000084073,ZMPSTE24,protein_coding
ENSG00000204918,PRR20B,protein_coding
ENSG00000287383,AC110809.1,lncRNA
ENSG00000163206,SMCP,protein_coding
ENSG00000244099,RPS23P3,processed_pseudogene
ENSG00000164530,PI16,protein_coding
ENSG00000256817,TPT1P12,processed_pseudogene
ENSG00000228557,HSPA8P17,processed_pseudogene
ENSG00000254579,AC090720.1,transcribed_processed_pseudogene
ENSG00000275418,AC104971.3,lncRNA
ENSG00000249257,AC097473.1,processed_pseudogene
ENSG00000088451,TGDS,protein_coding
ENSG00000255132,AC090138.1,lncRNA
ENSG00000250185,RCC2P8,processed_pseudogene
ENSG00000250075,AC104806.2,lncRNA
ENSG00000256650,RERG-IT1,lncRNA
ENSG00000148948,LRRC4C,protein_coding
ENSG00000230190,AC005518.1,lncRNA
ENSG00000227151,PRR20D,protein_coding
ENSG00000250030,AC104806.1,processed_pseudogene
ENSG00000270634,AC005518.2,processed_pseudogene
ENSG00000134533,RERG,protein_coding
ENSG00000223421,AL354854.1,processed_pseudogene
ENSG00000236795,CNTNAP2-AS1,lncRNA
ENSG00000232203,SLC25A6P2,processed_pseudogene
ENSG00000241990,PRR34-AS1,lncRNA
ENSG00000260720,LINC01243,lncRNA
ENSG00000226857,DUTP3,transcribed_processed_pseudogene
ENSG00000226998,MTATP6P30,unprocessed_pseudogene
ENSG00000267489,LINC01837,lncRNA
ENSG00000268067,OR5AH1P,transcribed_unprocessed_pseudogene
ENSG00000229080,MTCO3P30,unprocessed_pseudogene
ENSG00000134884,ARGLU1,protein_coding
ENSG00000132300,PTCD3,protein_coding
ENSG00000226717,PTPRD-AS2,lncRNA
ENSG00000263924,AC022960.1,lncRNA
ENSG00000205126,ACCSL,protein_coding
ENSG00000268182,SMIM17,protein_coding
ENSG00000232035,AL135790.1,lncRNA
ENSG00000276282,AC022960.2,lncRNA
ENSG00000261971,MMP25-AS1,lncRNA
ENSG00000235159,AL121672.2,lncRNA
ENSG00000227138,AL161788.1,processed_pseudogene
ENSG00000231041,LINC01556,protein_coding
ENSG00000197182,MIRLET7BHG,lncRNA
ENSG00000282071,AC069363.2,lncRNA
ENSG00000231296,AL050341.1,processed_pseudogene
ENSG00000070214,SLC44A1,protein_coding
ENSG00000230589,IMP3P1,processed_pseudogene
ENSG00000225428,NDUFB4P7,processed_pseudogene
ENSG00000270372,AL162413.1,lncRNA
ENSG00000236424,TSPY10,protein_coding
ENSG00000179240,GVQW3,protein_coding
ENSG00000233205,AC108479.1,processed_pseudogene
ENSG00000234146,AKAP8P1,processed_pseudogene
ENSG00000230365,AL451129.1,lncRNA
ENSG00000230907,FKBPL,protein_coding
ENSG00000286474,AL355672.1,lncRNA
ENSG00000269699,ZIM2,protein_coding
ENSG00000272274,LINC00551,lncRNA
ENSG00000276114,CCL23,protein_coding
ENSG00000275130,AL592227.1,unprocessed_pseudogene
ENSG00000273289,AL121672.3,lncRNA
ENSG00000285784,AL353595.1,lncRNA
ENSG00000231010,AL121672.1,lncRNA
ENSG00000250354,AC069272.1,lncRNA
ENSG00000275906,NAPGP2,processed_pseudogene
ENSG00000224935,AL589678.1,lncRNA
ENSG00000233623,PGAM1P11,processed_pseudogene
ENSG00000230156,LINC00443,lncRNA
ENSG00000168936,TMEM129,protein_coding
ENSG00000182257,PRR34,lncRNA
ENSG00000254452,AP001107.2,lncRNA
ENSG00000267476,AC104365.2,lncRNA
ENSG00000130939,UBE4B,protein_coding
ENSG00000267247,AP005264.3,lncRNA
ENSG00000256283,METTL8P1,processed_pseudogene
ENSG00000267663,PPIAP56,processed_pseudogene
ENSG00000243916,AC092183.1,processed_pseudogene
ENSG00000235148,HMGB3P23,processed_pseudogene
ENSG00000227590,ATP5MC1P5,processed_pseudogene
ENSG00000174851,YIF1A,protein_coding
ENSG00000172175,MALT1,protein_coding
ENSG00000255660,RERG-AS1,lncRNA
ENSG00000235081,AC245052.3,processed_pseudogene
ENSG00000225347,SLC25A5P8,processed_pseudogene
ENSG00000013016,EHD3,protein_coding
ENSG00000264705,AC090337.1,lncRNA
ENSG00000285748,AC090337.2,lncRNA
ENSG00000255135,AP002360.2,lncRNA
ENSG00000278195,SSTR3,protein_coding
ENSG00000170889,RPS9,protein_coding
ENSG00000162746,FCRLB,protein_coding
ENSG00000229230,MT1P3,processed_pseudogene
ENSG00000275597,AC108479.2,unprocessed_pseudogene
ENSG00000278532,AC026585.1,lncRNA
ENSG00000227309,AC140076.1,processed_pseudogene
ENSG00000279253,AL121753.2,TEC
ENSG00000288437,AC108479.4,unprocessed_pseudogene
ENSG00000236570,RAD23BP1,processed_pseudogene
ENSG00000248717,LINC02222,lncRNA
ENSG00000125966,MMP24,protein_coding
ENSG00000231780,AC090960.1,processed_pseudogene
ENSG00000287670,AC108479.3,lncRNA
ENSG00000236791,OR2AI1P,unprocessed_pseudogene
ENSG00000073169,SELENOO,protein_coding
ENSG00000242041,RPL35AP28,processed_pseudogene
ENSG00000226575,MYL8P,processed_pseudogene
ENSG00000257253,AC131157.1,lncRNA
ENSG00000174339,OR2Y1,protein_coding
ENSG00000232639,LYPLA2P1,processed_pseudogene
ENSG00000172086,KRCC1,protein_coding
ENSG00000213620,AL121657.1,processed_pseudogene
ENSG00000230511,NOP56P1,processed_pseudogene
ENSG00000182568,SATB1,protein_coding
ENSG00000235460,CR753651.1,lncRNA
ENSG00000172724,CCL19,protein_coding
ENSG00000232825,AL445433.2,lncRNA
ENSG00000108861,DUSP3,protein_coding
ENSG00000218052,ADAMTS7P4,transcribed_unprocessed_pseudogene
ENSG00000151632,AKR1C2,protein_coding
ENSG00000221818,EBF2,protein_coding
ENSG00000270195,AC016773.2,lncRNA
ENSG00000101191,DIDO1,protein_coding
ENSG00000158560,DYNC1I1,protein_coding
ENSG00000117598,PLPPR5,protein_coding
ENSG00000169442,CD52,protein_coding
ENSG00000103145,HCFC1R1,protein_coding
ENSG00000259317,AC044860.3,unprocessed_pseudogene
ENSG00000013810,TACC3,protein_coding
ENSG00000182858,ALG12,protein_coding
ENSG00000278167,CCL18,protein_coding
ENSG00000242372,EIF6,protein_coding
ENSG00000142669,SH3BGRL3,protein_coding
ENSG00000228862,AC068389.1,lncRNA
ENSG00000287047,AL133395.1,lncRNA
ENSG00000255289,AC068389.2,lncRNA
ENSG00000108018,SORCS1,protein_coding
ENSG00000273137,AL022328.2,lncRNA
ENSG00000272836,AL022328.1,lncRNA
ENSG00000251173,UCHL1-AS1,lncRNA
ENSG00000288583,AL162231.5,lncRNA
ENSG00000231256,CFAP97D1,protein_coding
ENSG00000227034,AL445433.1,processed_pseudogene
ENSG00000137077,CCL21,protein_coding
ENSG00000228130,SUMO2P1,processed_pseudogene
ENSG00000229396,DAXX,lncRNA
ENSG00000115593,SMYD1,protein_coding
ENSG00000224251,AL391427.1,lncRNA
ENSG00000145911,N4BP3,protein_coding
ENSG00000215867,KRT18P57,processed_pseudogene
ENSG00000226233,Z82188.1,processed_pseudogene
ENSG00000228723,SRGAP3-AS2,lncRNA
ENSG00000232656,IDI2-AS1,lncRNA
ENSG00000284830,AL049557.1,lncRNA
ENSG00000164434,FABP7,protein_coding
ENSG00000226538,RPL35AP4,processed_pseudogene
ENSG00000088888,MAVS,protein_coding
ENSG00000287546,AL163534.1,lncRNA
ENSG00000175063,UBE2C,protein_coding
ENSG00000249317,AC002460.1,lncRNA
ENSG00000262227,AC004771.2,lncRNA
ENSG00000182841,RRP7BP,transcribed_unprocessed_pseudogene
ENSG00000160584,SIK3,protein_coding
ENSG00000271793,AL589666.1,protein_coding
ENSG00000205108,FAM205A,protein_coding
ENSG00000262678,AC004771.4,lncRNA
ENSG00000268407,AC006115.1,processed_pseudogene
ENSG00000227929,SRGAP3-AS3,lncRNA
ENSG00000267604,AC003098.1,lncRNA
ENSG00000116473,RAP1A,protein_coding
ENSG00000262429,AC004771.3,lncRNA
ENSG00000279016,AC093648.1,TEC
ENSG00000127903,ZNF835,protein_coding
ENSG00000250357,AC108935.1,lncRNA
ENSG00000223806,LINC00114,lncRNA
ENSG00000225176,ATP5MGP4,processed_pseudogene
ENSG00000269793,ZIM2-AS1,lncRNA
ENSG00000287292,AC002460.2,lncRNA
ENSG00000148377,IDI2,protein_coding
ENSG00000251418,ASS1P8,processed_pseudogene
ENSG00000174871,CNIH2,protein_coding
ENSG00000108509,CAMTA2,protein_coding
ENSG00000253862,IGHVIII-47-1,IG_V_pseudogene
ENSG00000250220,AC053527.2,lncRNA
ENSG00000196220,SRGAP3,protein_coding
ENSG00000135317,SNX14,protein_coding
ENSG00000249976,AC108157.1,processed_pseudogene
ENSG00000211964,IGHV3-48,IG_V_gene
ENSG00000067064,IDI1,protein_coding
ENSG00000211965,IGHV3-49,IG_V_gene
ENSG00000243829,AC011495.1,processed_pseudogene
ENSG00000234931,MARK2P15,processed_pseudogene
ENSG00000198300,PEG3,protein_coding
ENSG00000253386,IGHVII-49-1,IG_V_pseudogene
ENSG00000233945,LINC02650,lncRNA
ENSG00000253241,IGHV3-50,IG_V_pseudogene
ENSG00000128340,RAC2,protein_coding
ENSG00000286876,AC069540.2,lncRNA
ENSG00000223565,AC069540.1,processed_pseudogene
ENSG00000211966,IGHV5-51,IG_V_gene
ENSG00000184164,CRELD2,protein_coding
ENSG00000233258,AL390786.1,lncRNA
ENSG00000091482,SMPX,protein_coding
ENSG00000212769,HMGN2P8,processed_pseudogene
ENSG00000254167,IGHV8-51-1,IG_V_pseudogene
ENSG00000117601,SERPINC1,protein_coding
ENSG00000253941,IGHVII-51-2,IG_V_pseudogene
ENSG00000253545,IGHV3-52,IG_V_pseudogene
ENSG00000275322,AC103746.1,lncRNA
ENSG00000206052,DOK6,protein_coding
ENSG00000131446,MGAT1,protein_coding
ENSG00000271166,AL671309.1,processed_pseudogene
ENSG00000266946,MRPL37P1,processed_pseudogene
ENSG00000211967,IGHV3-53,IG_V_gene
ENSG00000275824,CCL4,protein_coding
ENSG00000267226,AC104971.1,lncRNA
ENSG00000218803,GSTM2P1,processed_pseudogene
ENSG00000135048,CEMIP2,protein_coding
ENSG00000174903,RAB1B,protein_coding
ENSG00000267705,AC104365.4,lncRNA
ENSG00000271933,AL603756.1,lncRNA
ENSG00000253714,IGHVII-53-1,IG_V_pseudogene
ENSG00000165678,GHITM,protein_coding
ENSG00000227811,INKA2-AS1,lncRNA
ENSG00000183569,SERHL2,protein_coding
ENSG00000259542,AC087477.5,lncRNA
ENSG00000249752,AC108156.1,lncRNA
ENSG00000064703,DDX20,protein_coding
ENSG00000259275,AC087477.2,lncRNA
ENSG00000270815,AC019159.1,processed_pseudogene
ENSG00000238046,MTND5P22,processed_pseudogene
ENSG00000279221,AC068254.2,TEC
ENSG00000125779,PANK2,protein_coding
ENSG00000155052,CNTNAP5,protein_coding
ENSG00000107937,GTPBP4,protein_coding
ENSG00000259614,AC087477.6,processed_pseudogene
ENSG00000126467,TSKS,protein_coding
ENSG00000275475,IGHV3-54,IG_V_pseudogene
ENSG00000150637,CD226,protein_coding
ENSG00000254395,IGHV4-55,IG_V_pseudogene
ENSG00000249189,AC245052.6,unprocessed_pseudogene
ENSG00000282721,AC069363.4,lncRNA
ENSG00000253131,IGHV7-56,IG_V_pseudogene
ENSG00000101000,PROCR,protein_coding
ENSG00000253759,IGHV3-57,IG_V_pseudogene
ENSG00000204577,LILRB3,protein_coding
ENSG00000274567,RPS27P14,processed_pseudogene
ENSG00000245156,AP001107.1,lncRNA
ENSG00000274221,CCL3,protein_coding
ENSG00000224340,AL590639.1,processed_pseudogene
ENSG00000172350,ABCG4,protein_coding
ENSG00000234278,PRR20E,protein_coding
ENSG00000278367,AL356652.1,lncRNA
ENSG00000126005,MMP24OS,protein_coding
ENSG00000273814,OCLN,protein_coding
ENSG00000171132,PRKCE,protein_coding
ENSG00000168056,LTBP3,protein_coding
ENSG00000271140,PRR20FP,unprocessed_pseudogene
ENSG00000205890,AC108134.1,lncRNA
ENSG00000230009,MTCO2P3,processed_pseudogene
ENSG00000286424,AL157996.2,lncRNA
ENSG00000273759,AL117379.1,lncRNA
ENSG00000234421,SLC25A5P4,processed_pseudogene
ENSG00000250252,LINC02430,lncRNA
ENSG00000265273,PGDP1,processed_pseudogene
ENSG00000131652,THOC6,protein_coding
ENSG00000232075,MRPL35P2,processed_pseudogene
ENSG00000175985,PLEKHD1,protein_coding
ENSG00000286373,AC022387.2,lncRNA
ENSG00000266105,AC009831.2,processed_pseudogene
ENSG00000280380,AC009831.4,TEC
ENSG00000280161,AC022413.2,TEC
ENSG00000286384,AC019159.2,lncRNA
ENSG00000270352,AC022387.1,processed_pseudogene
ENSG00000130803,ZNF317,protein_coding
ENSG00000278694,AL354980.2,unprocessed_pseudogene
ENSG00000081721,DUSP12,protein_coding
ENSG00000231346,LINC01160,lncRNA
ENSG00000235489,DBF4P1,processed_pseudogene
ENSG00000233900,RPL17P35,processed_pseudogene
ENSG00000143595,AQP10,protein_coding
ENSG00000278698,AL162574.2,lncRNA
ENSG00000261582,AL121753.1,protein_coding
ENSG00000213609,RPL7AP50,processed_pseudogene
ENSG00000257198,FAM205BP,transcribed_unprocessed_pseudogene
ENSG00000213383,AC104297.1,processed_pseudogene
ENSG00000197852,INKA2,protein_coding
ENSG00000244237,AL133445.1,processed_pseudogene
ENSG00000226238,AC132807.1,lncRNA
ENSG00000228566,AC013287.1,lncRNA
ENSG00000266840,AC068254.1,lncRNA
ENSG00000228587,AL049748.1,lncRNA
ENSG00000286352,AC104451.2,lncRNA
ENSG00000265643,AC119868.2,lncRNA
ENSG00000267909,CCDC177,protein_coding
ENSG00000264845,AC119868.1,transcribed_processed_pseudogene
ENSG00000285731,AC090644.1,lncRNA
ENSG00000187791,FAM205C,protein_coding
ENSG00000278096,AC142525.3,lncRNA
ENSG00000272477,AC144521.1,lncRNA
ENSG00000257771,LINC02395,lncRNA
ENSG00000274840,AC132807.2,lncRNA
ENSG00000228712,HSD17B8,protein_coding
ENSG00000287310,AL133445.3,lncRNA
ENSG00000279014,AC051619.9,TEC
ENSG00000267114,AC011481.1,lncRNA
ENSG00000234175,AL355355.2,processed_pseudogene
ENSG00000248210,LINC02355,lncRNA
ENSG00000226426,AC012558.1,lncRNA
ENSG00000174408,PPIAP24,processed_pseudogene
ENSG00000228330,AL355355.1,processed_pseudogene
ENSG00000121933,TMIGD3,protein_coding
ENSG00000228956,SATB1-AS1,lncRNA
ENSG00000259338,H3P39,processed_pseudogene
ENSG00000203414,BTBD7P1,processed_pseudogene
ENSG00000225604,LINC01623,lncRNA
ENSG00000224158,RPL13P,processed_pseudogene
ENSG00000237540,RPL36AP36,processed_pseudogene
ENSG00000100647,SUSD6,protein_coding
ENSG00000287368,AL589645.1,lncRNA
ENSG00000226567,LINC00606,lncRNA
ENSG00000240720,LRRD1,protein_coding
ENSG00000101236,RNF24,protein_coding
ENSG00000282897,AL162727.3,TEC
ENSG00000181035,SLC25A42,protein_coding
ENSG00000230599,AC018495.1,lncRNA
ENSG00000117400,MPL,protein_coding
ENSG00000226336,MRPS16P3,processed_pseudogene
ENSG00000213830,CFL1P5,processed_pseudogene
ENSG00000233817,AL162727.1,lncRNA
ENSG00000183323,CCDC125,protein_coding
ENSG00000141696,P3H4,protein_coding
ENSG00000227482,AL157702.2,lncRNA
ENSG00000273797,AL133445.2,lncRNA
ENSG00000188693,CYP51A1-AS1,lncRNA
ENSG00000273012,AL353600.1,lncRNA
ENSG00000185519,FAM131C,protein_coding
ENSG00000286206,AC097499.2,lncRNA
ENSG00000287278,AL353600.2,lncRNA
ENSG00000235491,LINC01889,lncRNA
ENSG00000226412,LINC02628,lncRNA
ENSG00000203565,AL450313.1,lncRNA
ENSG00000118513,MYB,protein_coding
ENSG00000001629,ANKIB1,protein_coding
ENSG00000267073,AC005256.1,lncRNA
ENSG00000282608,ADORA3,protein_coding
ENSG00000125247,TMTC4,protein_coding
ENSG00000261683,LINC00838,lncRNA
ENSG00000231503,PTMAP4,processed_pseudogene
ENSG00000228254,HLA-DQB2,protein_coding
ENSG00000128313,APOL5,protein_coding
ENSG00000256427,AC010175.1,lncRNA
ENSG00000237248,LINC00987,lncRNA
ENSG00000227465,GPN3P1,processed_pseudogene
ENSG00000152785,BMP3,protein_coding
ENSG00000205922,ONECUT3,protein_coding
ENSG00000256069,A2MP1,transcribed_unprocessed_pseudogene
ENSG00000224808,SRGAP3-AS1,lncRNA
ENSG00000232696,AC017006.2,lncRNA
ENSG00000224579,AC245052.2,unprocessed_pseudogene
ENSG00000262312,AC004494.1,lncRNA
ENSG00000235513,L3MBTL2-AS1,lncRNA
ENSG00000163207,IVL,protein_coding
ENSG00000228481,U51244.1,lncRNA
ENSG00000287349,AC108477.2,lncRNA
ENSG00000227269,AL162427.1,lncRNA
ENSG00000226407,RPL23P11,processed_pseudogene
ENSG00000253332,AP005902.2,processed_pseudogene
ENSG00000283383,AC108477.1,lncRNA
ENSG00000233829,AC017078.1,processed_pseudogene
ENSG00000223470,LINC02629,lncRNA
ENSG00000229539,AL353194.1,lncRNA
ENSG00000273512,AC022748.3,unprocessed_pseudogene
ENSG00000253233,AP005902.1,processed_pseudogene
ENSG00000231336,AC017006.1,lncRNA
ENSG00000275582,AL031670.1,lncRNA
ENSG00000119523,ALG2,protein_coding
ENSG00000100395,L3MBTL2,protein_coding
ENSG00000224308,LINC01527,lncRNA
ENSG00000283227,SPRR5,protein_coding
ENSG00000287113,AL139289.2,lncRNA
ENSG00000211968,IGHV1-58,IG_V_gene
ENSG00000277863,AL162574.1,lncRNA
ENSG00000214669,AL157702.1,processed_pseudogene
ENSG00000279157,AL162574.3,TEC
ENSG00000162621,LRRC53,protein_coding
